country,ses2,score,rank,year,survey
Estonia,1.0,633.265308,96.0,2012,PISA
Estonia,1.0,641.9645159999998,97.0,2012,PISA
Estonia,1.0,664.6190720000002,98.0,2012,PISA
Estonia,1.0,688.0277000000001,99.0,2012,PISA
Estonia,1.0,712.1904,100.0,2012,PISA
Estonia,2.0,245.6068,0.0,2012,PISA
Estonia,2.0,334.98985,1.0,2012,PISA
Estonia,2.0,361.279,2.0,2012,PISA
Estonia,2.0,373.352525,3.0,2012,PISA
Estonia,2.0,384.2577,4.0,2012,PISA
Estonia,2.0,390.664475,5.0,2012,PISA
Estonia,2.0,396.5649,6.0,2012,PISA
Estonia,2.0,400.28432499999997,7.0,2012,PISA
Estonia,2.0,404.7437,8.0,2012,PISA
Estonia,2.0,411.6568,9.0,2012,PISA
Estonia,2.0,416.1941,10.0,2012,PISA
Estonia,2.0,420.672975,11.0,2012,PISA
Estonia,2.0,426.2424,12.0,2012,PISA
Estonia,2.0,428.67657500000007,13.0,2012,PISA
Estonia,2.0,431.0718,14.0,2012,PISA
Estonia,2.0,434.791225,15.0,2012,PISA
Estonia,2.0,437.1475,16.0,2012,PISA
Estonia,2.0,439.6401,17.0,2012,PISA
Estonia,2.0,442.56115,18.0,2012,PISA
Estonia,2.0,444.7032,19.0,2012,PISA
Estonia,2.0,447.3516,20.0,2012,PISA
Estonia,2.0,449.8442,21.0,2012,PISA
Estonia,2.0,451.9473,22.0,2012,PISA
Estonia,2.0,453.661,23.0,2012,PISA
Estonia,2.0,456.1536,24.0,2012,PISA
Estonia,2.0,459.4251,25.0,2012,PISA
Estonia,2.0,461.3725,26.0,2012,PISA
Estonia,2.0,463.241925,27.0,2012,PISA
Estonia,2.0,465.2672,28.0,2012,PISA
Estonia,2.0,468.246575,29.0,2012,PISA
Estonia,2.0,470.7197,30.0,2012,PISA
Estonia,2.0,472.2776,31.0,2012,PISA
Estonia,2.0,474.4586,32.0,2012,PISA
Estonia,2.0,476.1723,33.0,2012,PISA
Estonia,2.0,478.54805,34.0,2012,PISA
Estonia,2.0,480.2228,35.0,2012,PISA
Estonia,2.0,483.5722,36.0,2012,PISA
Estonia,2.0,485.383275,37.0,2012,PISA
Estonia,2.0,487.1553,38.0,2012,PISA
Estonia,2.0,489.4921,39.0,2012,PISA
Estonia,2.0,491.05,40.0,2012,PISA
Estonia,2.0,493.231,41.0,2012,PISA
Estonia,2.0,495.1784,42.0,2012,PISA
Estonia,2.0,497.184125,43.0,2012,PISA
Estonia,2.0,499.2289,44.0,2012,PISA
Estonia,2.0,500.49465,45.0,2012,PISA
Estonia,2.0,501.99405,46.0,2012,PISA
Estonia,2.0,504.194625,47.0,2012,PISA
Estonia,2.0,505.7719,48.0,2012,PISA
Estonia,2.0,508.050275,49.0,2012,PISA
Estonia,2.0,509.78345,50.0,2012,PISA
Estonia,2.0,511.57505,51.0,2012,PISA
Estonia,2.0,513.6392,52.0,2012,PISA
Estonia,2.0,516.1318,53.0,2012,PISA
Estonia,2.0,517.65075,54.0,2012,PISA
Estonia,2.0,519.38385,55.0,2012,PISA
Estonia,2.0,521.3507,56.0,2012,PISA
Estonia,2.0,523.6290750000001,57.0,2012,PISA
Estonia,2.0,525.40115,58.0,2012,PISA
Estonia,2.0,527.173225,59.0,2012,PISA
Estonia,2.0,529.7632,60.0,2012,PISA
Estonia,2.0,531.399,61.0,2012,PISA
Estonia,2.0,533.46315,62.0,2012,PISA
Estonia,2.0,535.4494,63.0,2012,PISA
Estonia,2.0,537.6305,64.0,2012,PISA
Estonia,2.0,539.1883,65.0,2012,PISA
Estonia,2.0,541.48625,66.0,2012,PISA
Estonia,2.0,543.43355,67.0,2012,PISA
Estonia,2.0,544.7967,68.0,2012,PISA
Estonia,2.0,547.7567,69.0,2012,PISA
Estonia,2.0,549.3924,70.0,2012,PISA
Estonia,2.0,551.184,71.0,2012,PISA
Estonia,2.0,552.5861,72.0,2012,PISA
Estonia,2.0,555.6433750000001,73.0,2012,PISA
Estonia,2.0,557.1818,74.0,2012,PISA
Estonia,2.0,558.7202249999999,75.0,2012,PISA
Estonia,2.0,561.2323,76.0,2012,PISA
Estonia,2.0,563.8222750000001,77.0,2012,PISA
Estonia,2.0,566.6459,78.0,2012,PISA
Estonia,2.0,569.6448,79.0,2012,PISA
Estonia,2.0,571.9037,80.0,2012,PISA
Estonia,2.0,575.038975,81.0,2012,PISA
Estonia,2.0,578.79735,82.0,2012,PISA
Estonia,2.0,581.8741250000002,83.0,2012,PISA
Estonia,2.0,584.3667,84.0,2012,PISA
Estonia,2.0,587.83295,85.0,2012,PISA
Estonia,2.0,591.53295,86.0,2012,PISA
Estonia,2.0,596.0313249999999,87.0,2012,PISA
Estonia,2.0,600.4128,88.0,2012,PISA
Estonia,2.0,603.4312249999999,89.0,2012,PISA
Estonia,2.0,606.7222,90.0,2012,PISA
Estonia,2.0,610.1301249999999,91.0,2012,PISA
Estonia,2.0,615.68,92.0,2012,PISA
Estonia,2.0,620.1394750000001,93.0,2012,PISA
Estonia,2.0,625.53355,94.0,2012,PISA
Estonia,2.0,631.1809,95.0,2012,PISA
Estonia,2.0,640.9176,96.0,2012,PISA
Estonia,2.0,656.1069,97.0,2012,PISA
Estonia,2.0,672.893,98.0,2012,PISA
Estonia,2.0,695.1900750000001,99.0,2012,PISA
Estonia,2.0,785.8,100.0,2012,PISA
Estonia,3.0,262.9771,0.0,2012,PISA
Estonia,3.0,345.13240899999994,1.0,2012,PISA
Estonia,3.0,361.51578800000004,2.0,2012,PISA
Estonia,3.0,377.50115400000004,3.0,2012,PISA
Estonia,3.0,387.395212,4.0,2012,PISA
Estonia,3.0,396.374045,5.0,2012,PISA
Estonia,3.0,403.234156,6.0,2012,PISA
Estonia,3.0,412.997384,7.0,2012,PISA
Estonia,3.0,418.1415,8.0,2012,PISA
Estonia,3.0,422.5035,9.0,2012,PISA
Estonia,3.0,427.20826,10.0,2012,PISA
Estonia,3.0,431.69500000000005,11.0,2012,PISA
Estonia,3.0,435.5897,12.0,2012,PISA
Estonia,3.0,439.5622000000001,13.0,2012,PISA
Estonia,3.0,442.678,14.0,2012,PISA
Estonia,3.0,445.992345,15.0,2012,PISA
Estonia,3.0,449.647892,16.0,2012,PISA
Estonia,3.0,454.43989999999997,17.0,2012,PISA
Estonia,3.0,458.19905400000005,18.0,2012,PISA
Estonia,3.0,460.6714,19.0,2012,PISA
Estonia,3.0,463.74046,20.0,2012,PISA
Estonia,3.0,465.9682,21.0,2012,PISA
Estonia,3.0,467.963898,22.0,2012,PISA
Estonia,3.0,470.0187,23.0,2012,PISA
Estonia,3.0,472.9008,24.0,2012,PISA
Estonia,3.0,475.334975,25.0,2012,PISA
Estonia,3.0,477.7302,26.0,2012,PISA
Estonia,3.0,479.582462,27.0,2012,PISA
Estonia,3.0,482.400684,28.0,2012,PISA
Estonia,3.0,484.97429999999997,29.0,2012,PISA
Estonia,3.0,487.86419,30.0,2012,PISA
Estonia,3.0,490.1153,31.0,2012,PISA
Estonia,3.0,492.04078799999996,32.0,2012,PISA
Estonia,3.0,494.7889,33.0,2012,PISA
Estonia,3.0,496.843702,34.0,2012,PISA
Estonia,3.0,499.6183,35.0,2012,PISA
Estonia,3.0,501.4878,36.0,2012,PISA
Estonia,3.0,503.137522,37.0,2012,PISA
Estonia,3.0,506.47300000000007,38.0,2012,PISA
Estonia,3.0,508.282417,39.0,2012,PISA
Estonia,3.0,510.4456,40.0,2012,PISA
Estonia,3.0,512.0813,41.0,2012,PISA
Estonia,3.0,514.413426,42.0,2012,PISA
Estonia,3.0,516.6771,43.0,2012,PISA
Estonia,3.0,518.864332,44.0,2012,PISA
Estonia,3.0,520.4938,45.0,2012,PISA
Estonia,3.0,522.9086,46.0,2012,PISA
Estonia,3.0,524.5443,47.0,2012,PISA
Estonia,3.0,526.8032,48.0,2012,PISA
Estonia,3.0,528.967941,49.0,2012,PISA
Estonia,3.0,531.90525,50.0,2012,PISA
Estonia,3.0,533.7358,51.0,2012,PISA
Estonia,3.0,536.2782559999999,52.0,2012,PISA
Estonia,3.0,537.7084,53.0,2012,PISA
Estonia,3.0,539.915886,54.0,2012,PISA
Estonia,3.0,541.7860649999999,55.0,2012,PISA
Estonia,3.0,544.298148,56.0,2012,PISA
Estonia,3.0,546.9777,57.0,2012,PISA
Estonia,3.0,548.783322,58.0,2012,PISA
Estonia,3.0,551.7292,59.0,2012,PISA
Estonia,3.0,553.9882,60.0,2012,PISA
Estonia,3.0,556.325,61.0,2012,PISA
Estonia,3.0,558.6618,62.0,2012,PISA
Estonia,3.0,561.5368890000001,63.0,2012,PISA
Estonia,3.0,564.073844,64.0,2012,PISA
Estonia,3.0,566.4550949999999,65.0,2012,PISA
Estonia,3.0,568.788,66.0,2012,PISA
Estonia,3.0,571.1248,67.0,2012,PISA
Estonia,3.0,573.6174,68.0,2012,PISA
Estonia,3.0,576.2658,69.0,2012,PISA
Estonia,3.0,578.98431,70.0,2012,PISA
Estonia,3.0,581.287613,71.0,2012,PISA
Estonia,3.0,583.7436,72.0,2012,PISA
Estonia,3.0,585.9246,73.0,2012,PISA
Estonia,3.0,588.3393,74.0,2012,PISA
Estonia,3.0,590.1309,75.0,2012,PISA
Estonia,3.0,592.7512240000001,76.0,2012,PISA
Estonia,3.0,595.3497,77.0,2012,PISA
Estonia,3.0,598.3876,78.0,2012,PISA
Estonia,3.0,600.8802,79.0,2012,PISA
Estonia,3.0,603.69998,80.0,2012,PISA
Estonia,3.0,606.969143,81.0,2012,PISA
Estonia,3.0,610.1496,82.0,2012,PISA
Estonia,3.0,613.2115490000001,83.0,2012,PISA
Estonia,3.0,616.371752,84.0,2012,PISA
Estonia,3.0,619.2475199999999,85.0,2012,PISA
Estonia,3.0,622.6126,86.0,2012,PISA
Estonia,3.0,625.394929,87.0,2012,PISA
Estonia,3.0,629.270892,88.0,2012,PISA
Estonia,3.0,633.5177,89.0,2012,PISA
Estonia,3.0,638.1134,90.0,2012,PISA
Estonia,3.0,643.535619,91.0,2012,PISA
Estonia,3.0,648.046408,92.0,2012,PISA
Estonia,3.0,652.212979,93.0,2012,PISA
Estonia,3.0,657.632024,94.0,2012,PISA
Estonia,3.0,664.9789950000002,95.0,2012,PISA
Estonia,3.0,674.078488,96.0,2012,PISA
Estonia,3.0,685.2087899999999,97.0,2012,PISA
Estonia,3.0,696.43556,98.0,2012,PISA
Estonia,3.0,710.0794239999996,99.0,2012,PISA
Estonia,3.0,787.0463,100.0,2012,PISA
Finland,1.0,207.0494,0.0,2012,PISA
Finland,1.0,240.549956,1.0,2012,PISA
Finland,1.0,269.42979599999995,2.0,2012,PISA
Finland,1.0,278.06048,3.0,2012,PISA
Finland,1.0,279.8021,4.0,2012,PISA
Finland,1.0,285.81552,5.0,2012,PISA
Finland,1.0,296.9388,6.0,2012,PISA
Finland,1.0,300.39104,7.0,2012,PISA
Finland,1.0,312.199724,8.0,2012,PISA
Finland,1.0,323.52235600000006,9.0,2012,PISA
Finland,1.0,326.97462,10.0,2012,PISA
Finland,1.0,329.027884,11.0,2012,PISA
Finland,1.0,330.498532,12.0,2012,PISA
Finland,1.0,334.072288,13.0,2012,PISA
Finland,1.0,338.138368,14.0,2012,PISA
Finland,1.0,340.57488,15.0,2012,PISA
Finland,1.0,344.454,16.0,2012,PISA
Finland,1.0,347.58525199999997,17.0,2012,PISA
Finland,1.0,352.047036,18.0,2012,PISA
Finland,1.0,355.03192,19.0,2012,PISA
Finland,1.0,360.78049999999996,20.0,2012,PISA
Finland,1.0,364.834056,21.0,2012,PISA
Finland,1.0,366.51036400000004,22.0,2012,PISA
Finland,1.0,368.906352,23.0,2012,PISA
Finland,1.0,370.445564,24.0,2012,PISA
Finland,1.0,375.2999,25.0,2012,PISA
Finland,1.0,377.60554,26.0,2012,PISA
Finland,1.0,379.43141599999996,27.0,2012,PISA
Finland,1.0,380.954964,28.0,2012,PISA
Finland,1.0,385.011672,29.0,2012,PISA
Finland,1.0,387.6071,30.0,2012,PISA
Finland,1.0,391.308608,31.0,2012,PISA
Finland,1.0,394.823156,32.0,2012,PISA
Finland,1.0,396.0196,33.0,2012,PISA
Finland,1.0,397.004228,34.0,2012,PISA
Finland,1.0,398.32524,35.0,2012,PISA
Finland,1.0,400.768072,36.0,2012,PISA
Finland,1.0,403.04256,37.0,2012,PISA
Finland,1.0,405.990008,38.0,2012,PISA
Finland,1.0,407.600884,39.0,2012,PISA
Finland,1.0,410.02492,40.0,2012,PISA
Finland,1.0,413.280868,41.0,2012,PISA
Finland,1.0,414.686056,42.0,2012,PISA
Finland,1.0,416.620992,43.0,2012,PISA
Finland,1.0,417.624244,44.0,2012,PISA
Finland,1.0,420.0888,45.0,2012,PISA
Finland,1.0,422.3477,46.0,2012,PISA
Finland,1.0,423.413272,47.0,2012,PISA
Finland,1.0,425.06463599999995,48.0,2012,PISA
Finland,1.0,427.233188,49.0,2012,PISA
Finland,1.0,428.5792,50.0,2012,PISA
Finland,1.0,434.17513599999995,51.0,2012,PISA
Finland,1.0,435.57723599999997,52.0,2012,PISA
Finland,1.0,437.231656,53.0,2012,PISA
Finland,1.0,439.33476400000006,54.0,2012,PISA
Finland,1.0,444.32936000000007,55.0,2012,PISA
Finland,1.0,446.69422399999996,56.0,2012,PISA
Finland,1.0,448.78797599999996,57.0,2012,PISA
Finland,1.0,455.165892,58.0,2012,PISA
Finland,1.0,457.318928,59.0,2012,PISA
Finland,1.0,460.87394,60.0,2012,PISA
Finland,1.0,461.45662000000004,61.0,2012,PISA
Finland,1.0,462.8525000000001,62.0,2012,PISA
Finland,1.0,463.622052,63.0,2012,PISA
Finland,1.0,465.48220399999997,64.0,2012,PISA
Finland,1.0,468.35174,65.0,2012,PISA
Finland,1.0,469.9408,66.0,2012,PISA
Finland,1.0,471.302392,67.0,2012,PISA
Finland,1.0,474.090956,68.0,2012,PISA
Finland,1.0,476.71755200000007,69.0,2012,PISA
Finland,1.0,479.24136,70.0,2012,PISA
Finland,1.0,481.422328,71.0,2012,PISA
Finland,1.0,485.226672,72.0,2012,PISA
Finland,1.0,488.44834,73.0,2012,PISA
Finland,1.0,492.72318399999995,74.0,2012,PISA
Finland,1.0,494.7889,75.0,2012,PISA
Finland,1.0,497.08831599999996,76.0,2012,PISA
Finland,1.0,499.73670799999996,77.0,2012,PISA
Finland,1.0,501.25721599999997,78.0,2012,PISA
Finland,1.0,506.37952000000007,79.0,2012,PISA
Finland,1.0,509.96260000000007,80.0,2012,PISA
Finland,1.0,513.8043479999999,81.0,2012,PISA
Finland,1.0,517.334476,82.0,2012,PISA
Finland,1.0,519.87378,83.0,2012,PISA
Finland,1.0,522.381996,84.0,2012,PISA
Finland,1.0,524.7935799999999,85.0,2012,PISA
Finland,1.0,533.81992,86.0,2012,PISA
Finland,1.0,537.33448,87.0,2012,PISA
Finland,1.0,542.3290359999999,88.0,2012,PISA
Finland,1.0,551.277416,89.0,2012,PISA
Finland,1.0,558.02302,90.0,2012,PISA
Finland,1.0,564.528728,91.0,2012,PISA
Finland,1.0,569.5388560000001,92.0,2012,PISA
Finland,1.0,574.334024,93.0,2012,PISA
Finland,1.0,579.680636,94.0,2012,PISA
Finland,1.0,582.7153800000001,95.0,2012,PISA
Finland,1.0,598.0760039999999,96.0,2012,PISA
Finland,1.0,609.4422560000002,97.0,2012,PISA
Finland,1.0,624.9649519999996,98.0,2012,PISA
Finland,1.0,646.1582559999998,99.0,2012,PISA
Finland,1.0,720.8366,100.0,2012,PISA
Finland,2.0,199.5716,0.0,2012,PISA
Finland,2.0,300.014,1.0,2012,PISA
Finland,2.0,318.37518,2.0,2012,PISA
Finland,2.0,327.92803599999996,3.0,2012,PISA
Finland,2.0,339.306732,4.0,2012,PISA
Finland,2.0,345.6224,5.0,2012,PISA
Finland,2.0,356.901368,6.0,2012,PISA
Finland,2.0,362.93038,7.0,2012,PISA
Finland,2.0,369.98752,8.0,2012,PISA
Finland,2.0,376.412212,9.0,2012,PISA
Finland,2.0,379.59958000000006,10.0,2012,PISA
Finland,2.0,385.824848,11.0,2012,PISA
Finland,2.0,388.9313,12.0,2012,PISA
Finland,2.0,392.89455200000003,13.0,2012,PISA
Finland,2.0,399.281852,14.0,2012,PISA
Finland,2.0,403.54416000000003,15.0,2012,PISA
Finland,2.0,406.0679,16.0,2012,PISA
Finland,2.0,409.15565599999996,17.0,2012,PISA
Finland,2.0,411.5205,18.0,2012,PISA
Finland,2.0,414.39943600000004,19.0,2012,PISA
Finland,2.0,416.70824,20.0,2012,PISA
Finland,2.0,418.5309,21.0,2012,PISA
Finland,2.0,421.15437199999997,22.0,2012,PISA
Finland,2.0,423.930528,23.0,2012,PISA
Finland,2.0,426.33899599999995,24.0,2012,PISA
Finland,2.0,430.5266,25.0,2012,PISA
Finland,2.0,432.94130000000007,26.0,2012,PISA
Finland,2.0,435.5897,27.0,2012,PISA
Finland,2.0,438.337712,28.0,2012,PISA
Finland,2.0,441.8212,29.0,2012,PISA
Finland,2.0,444.5785599999999,30.0,2012,PISA
Finland,2.0,446.853088,31.0,2012,PISA
Finland,2.0,449.03725599999996,32.0,2012,PISA
Finland,2.0,452.4925999999999,33.0,2012,PISA
Finland,2.0,455.141,34.0,2012,PISA
Finland,2.0,456.71448,35.0,2012,PISA
Finland,2.0,458.421848,36.0,2012,PISA
Finland,2.0,459.7367,37.0,2012,PISA
Finland,2.0,461.4504,38.0,2012,PISA
Finland,2.0,464.4103,39.0,2012,PISA
Finland,2.0,466.3577,40.0,2012,PISA
Finland,2.0,469.062188,41.0,2012,PISA
Finland,2.0,470.0187,42.0,2012,PISA
Finland,2.0,472.710724,43.0,2012,PISA
Finland,2.0,474.882376,44.0,2012,PISA
Finland,2.0,476.82662,45.0,2012,PISA
Finland,2.0,479.359736,46.0,2012,PISA
Finland,2.0,482.40380000000005,47.0,2012,PISA
Finland,2.0,484.983648,48.0,2012,PISA
Finland,2.0,487.083632,49.0,2012,PISA
Finland,2.0,489.4921,50.0,2012,PISA
Finland,2.0,490.965868,51.0,2012,PISA
Finland,2.0,492.984936,52.0,2012,PISA
Finland,2.0,494.439908,53.0,2012,PISA
Finland,2.0,496.84840800000006,54.0,2012,PISA
Finland,2.0,498.65244,55.0,2012,PISA
Finland,2.0,501.0983,56.0,2012,PISA
Finland,2.0,503.182704,57.0,2012,PISA
Finland,2.0,505.126988,58.0,2012,PISA
Finland,2.0,507.19581199999993,59.0,2012,PISA
Finland,2.0,509.5887,60.0,2012,PISA
Finland,2.0,511.38964799999997,61.0,2012,PISA
Finland,2.0,513.7202159999999,62.0,2012,PISA
Finland,2.0,515.801508,63.0,2012,PISA
Finland,2.0,517.8455,64.0,2012,PISA
Finland,2.0,519.77722000000006,65.0,2012,PISA
Finland,2.0,521.7401,66.0,2012,PISA
Finland,2.0,523.992868,67.0,2012,PISA
Finland,2.0,526.1801,68.0,2012,PISA
Finland,2.0,527.9716,69.0,2012,PISA
Finland,2.0,530.57326,70.0,2012,PISA
Finland,2.0,533.7607280000001,71.0,2012,PISA
Finland,2.0,536.0726,72.0,2012,PISA
Finland,2.0,539.1883,73.0,2012,PISA
Finland,2.0,541.453532,74.0,2012,PISA
Finland,2.0,542.4599,75.0,2012,PISA
Finland,2.0,545.15504,76.0,2012,PISA
Finland,2.0,547.008876,77.0,2012,PISA
Finland,2.0,549.6261,78.0,2012,PISA
Finland,2.0,553.963272,79.0,2012,PISA
Finland,2.0,556.18478,80.0,2012,PISA
Finland,2.0,560.2602079999999,81.0,2012,PISA
Finland,2.0,562.045476,82.0,2012,PISA
Finland,2.0,569.0559400000001,83.0,2012,PISA
Finland,2.0,572.32436,84.0,2012,PISA
Finland,2.0,575.98536,85.0,2012,PISA
Finland,2.0,579.079248,86.0,2012,PISA
Finland,2.0,581.964464,87.0,2012,PISA
Finland,2.0,587.002636,88.0,2012,PISA
Finland,2.0,591.2338640000002,89.0,2012,PISA
Finland,2.0,594.99146,90.0,2012,PISA
Finland,2.0,599.91434,91.0,2012,PISA
Finland,2.0,605.6971360000001,92.0,2012,PISA
Finland,2.0,610.576392,93.0,2012,PISA
Finland,2.0,616.876444,94.0,2012,PISA
Finland,2.0,626.21128,95.0,2012,PISA
Finland,2.0,635.405796,96.0,2012,PISA
Finland,2.0,642.1950360000001,97.0,2012,PISA
Finland,2.0,658.6057160000001,98.0,2012,PISA
Finland,2.0,672.0252279999997,99.0,2012,PISA
Finland,2.0,748.8004,100.0,2012,PISA
Finland,3.0,208.3736,0.0,2012,PISA
Finland,3.0,314.690724,1.0,2012,PISA
Finland,3.0,337.412368,2.0,2012,PISA
Finland,3.0,354.90416400000004,3.0,2012,PISA
Finland,3.0,367.93427599999995,4.0,2012,PISA
Finland,3.0,375.63487,5.0,2012,PISA
Finland,3.0,383.132908,6.0,2012,PISA
Finland,3.0,390.880158,7.0,2012,PISA
Finland,3.0,396.7207,8.0,2012,PISA
Finland,3.0,402.30874600000004,9.0,2012,PISA
Finland,3.0,408.4826,10.0,2012,PISA
Finland,3.0,412.958434,11.0,2012,PISA
Finland,3.0,417.67410000000007,12.0,2012,PISA
Finland,3.0,422.361722,13.0,2012,PISA
Finland,3.0,426.40131599999995,14.0,2012,PISA
Finland,3.0,430.79916,15.0,2012,PISA
Finland,3.0,433.77940399999994,16.0,2012,PISA
Finland,3.0,437.30330000000004,17.0,2012,PISA
Finland,3.0,441.659168,18.0,2012,PISA
Finland,3.0,445.0926999999999,19.0,2012,PISA
Finland,3.0,448.27072,20.0,2012,PISA
Finland,3.0,451.723048,21.0,2012,PISA
Finland,3.0,455.0631,22.0,2012,PISA
Finland,3.0,457.61646199999996,23.0,2012,PISA
Finland,3.0,460.2819999999999,24.0,2012,PISA
Finland,3.0,463.0083,25.0,2012,PISA
Finland,3.0,465.2672,26.0,2012,PISA
Finland,3.0,467.465338,27.0,2012,PISA
Finland,3.0,470.17449999999997,28.0,2012,PISA
Finland,3.0,472.35082600000004,29.0,2012,PISA
Finland,3.0,475.3155,30.0,2012,PISA
Finland,3.0,477.703714,31.0,2012,PISA
Finland,3.0,480.38483199999996,32.0,2012,PISA
Finland,3.0,483.02699999999993,33.0,2012,PISA
Finland,3.0,485.01169200000004,34.0,2012,PISA
Finland,3.0,487.70839000000007,35.0,2012,PISA
Finland,3.0,490.1153,36.0,2012,PISA
Finland,3.0,492.53,37.0,2012,PISA
Finland,3.0,494.7889,38.0,2012,PISA
Finland,3.0,497.2036,39.0,2012,PISA
Finland,3.0,499.49366,40.0,2012,PISA
Finland,3.0,501.7993,41.0,2012,PISA
Finland,3.0,503.8246,42.0,2012,PISA
Finland,3.0,505.770342,43.0,2012,PISA
Finland,3.0,508.7319,44.0,2012,PISA
Finland,3.0,511.07649000000004,45.0,2012,PISA
Finland,3.0,512.7824,46.0,2012,PISA
Finland,3.0,515.1192,47.0,2012,PISA
Finland,3.0,517.088312,48.0,2012,PISA
Finland,3.0,519.2693119999999,49.0,2012,PISA
Finland,3.0,521.818,50.0,2012,PISA
Finland,3.0,523.8433,51.0,2012,PISA
Finland,3.0,525.9464,52.0,2012,PISA
Finland,3.0,528.3283819999999,53.0,2012,PISA
Finland,3.0,530.5421,54.0,2012,PISA
Finland,3.0,532.20127,55.0,2012,PISA
Finland,3.0,534.527164,56.0,2012,PISA
Finland,3.0,536.6210140000001,57.0,2012,PISA
Finland,3.0,538.6431,58.0,2012,PISA
Finland,3.0,540.8241,59.0,2012,PISA
Finland,3.0,543.83084,60.0,2012,PISA
Finland,3.0,546.1988,61.0,2012,PISA
Finland,3.0,547.9124,62.0,2012,PISA
Finland,3.0,550.0935,63.0,2012,PISA
Finland,3.0,552.4303,64.0,2012,PISA
Finland,3.0,554.0661,65.0,2012,PISA
Finland,3.0,556.3063040000001,66.0,2012,PISA
Finland,3.0,558.6618,67.0,2012,PISA
Finland,3.0,561.7775,68.0,2012,PISA
Finland,3.0,564.1922,69.0,2012,PISA
Finland,3.0,566.4512,70.0,2012,PISA
Finland,3.0,568.792674,71.0,2012,PISA
Finland,3.0,571.1248,72.0,2012,PISA
Finland,3.0,573.6174,73.0,2012,PISA
Finland,3.0,576.2658,74.0,2012,PISA
Finland,3.0,579.3036,75.0,2012,PISA
Finland,3.0,582.425632,76.0,2012,PISA
Finland,3.0,585.2236,77.0,2012,PISA
Finland,3.0,587.806464,78.0,2012,PISA
Finland,3.0,590.9098,79.0,2012,PISA
Finland,3.0,594.5708,80.0,2012,PISA
Finland,3.0,597.6866,81.0,2012,PISA
Finland,3.0,600.7244,82.0,2012,PISA
Finland,3.0,603.8402,83.0,2012,PISA
Finland,3.0,607.7348,84.0,2012,PISA
Finland,3.0,611.0064,85.0,2012,PISA
Finland,3.0,614.8200840000001,86.0,2012,PISA
Finland,3.0,618.7958,87.0,2012,PISA
Finland,3.0,623.3915,88.0,2012,PISA
Finland,3.0,628.0651,89.0,2012,PISA
Finland,3.0,632.6609,90.0,2012,PISA
Finland,3.0,636.8671,91.0,2012,PISA
Finland,3.0,641.4628,92.0,2012,PISA
Finland,3.0,646.835942,93.0,2012,PISA
Finland,3.0,652.5767720000001,94.0,2012,PISA
Finland,3.0,658.4437,95.0,2012,PISA
Finland,3.0,666.2331,96.0,2012,PISA
Finland,3.0,676.010308,97.0,2012,PISA
Finland,3.0,688.8035759999997,98.0,2012,PISA
Finland,3.0,705.4899420000002,99.0,2012,PISA
Finland,3.0,769.8317,100.0,2012,PISA
France,1.0,164.5194,0.0,2012,PISA
France,1.0,243.217008,1.0,2012,PISA
France,1.0,260.41906400000005,2.0,2012,PISA
France,1.0,275.49618799999996,3.0,2012,PISA
France,1.0,291.30553999999995,4.0,2012,PISA
France,1.0,298.60566,5.0,2012,PISA
France,1.0,303.49433999999997,6.0,2012,PISA
France,1.0,310.9597,7.0,2012,PISA
France,1.0,316.633404,8.0,2012,PISA
France,1.0,325.690912,9.0,2012,PISA
France,1.0,330.511,10.0,2012,PISA
France,1.0,333.583076,11.0,2012,PISA
France,1.0,334.71101999999996,12.0,2012,PISA
France,1.0,338.93908,13.0,2012,PISA
France,1.0,340.7151,14.0,2012,PISA
France,1.0,344.46952,15.0,2012,PISA
France,1.0,346.457424,16.0,2012,PISA
France,1.0,352.01898,17.0,2012,PISA
France,1.0,353.626732,18.0,2012,PISA
France,1.0,355.477508,19.0,2012,PISA
France,1.0,358.38134,20.0,2012,PISA
France,1.0,361.3538,21.0,2012,PISA
France,1.0,364.600368,22.0,2012,PISA
France,1.0,368.629052,23.0,2012,PISA
France,1.0,371.243168,24.0,2012,PISA
France,1.0,374.2094,25.0,2012,PISA
France,1.0,376.4683,26.0,2012,PISA
France,1.0,377.96076400000004,27.0,2012,PISA
France,1.0,381.852348,28.0,2012,PISA
France,1.0,383.033196,29.0,2012,PISA
France,1.0,384.74066,30.0,2012,PISA
France,1.0,388.949996,31.0,2012,PISA
France,1.0,392.15606,32.0,2012,PISA
France,1.0,395.8638,33.0,2012,PISA
France,1.0,397.583732,34.0,2012,PISA
France,1.0,399.7585,35.0,2012,PISA
France,1.0,404.450852,36.0,2012,PISA
France,1.0,409.143192,37.0,2012,PISA
France,1.0,410.330236,38.0,2012,PISA
France,1.0,412.55179599999997,39.0,2012,PISA
France,1.0,415.85134,40.0,2012,PISA
France,1.0,417.929612,41.0,2012,PISA
France,1.0,419.78658,42.0,2012,PISA
France,1.0,421.462856,43.0,2012,PISA
France,1.0,424.298216,44.0,2012,PISA
France,1.0,426.1022,45.0,2012,PISA
France,1.0,427.50428,46.0,2012,PISA
France,1.0,429.39862,47.0,2012,PISA
France,1.0,430.89108,48.0,2012,PISA
France,1.0,433.2528,49.0,2012,PISA
France,1.0,434.8886,50.0,2012,PISA
France,1.0,436.546208,51.0,2012,PISA
France,1.0,438.91728,52.0,2012,PISA
